07/31 11:21:48 PM | Logger is set 
08/02 05:27:15 AM | Train: [188/200] Final Prec@1 100.0000%
08/02 05:28:20 AM | Valid: [188/200] Step 000/023 Loss 4.909 Prec@(1,5) (96.9%, 100.0%)
08/02 05:28:25 AM | Valid: [188/200] Step 010/023 Loss 4.775 Prec@(1,5) (93.2%, 98.0%)
08/02 05:28:29 AM | Valid: [188/200] Step 020/023 Loss 4.792 Prec@(1,5) (92.9%, 97.6%)
08/02 05:28:33 AM | Valid: [188/200] Final Prec@1 92.6630%, Prec@5 97.5543%, Prec@10 98.3696%
08/02 05:28:33 AM | Final best Prec@1 = 93.0707%
08/02 05:29:32 AM | Train: [189/200] Step 010/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:35 AM | Train: [189/200] Step 020/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:39 AM | Train: [189/200] Step 030/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:43 AM | Train: [189/200] Step 040/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:46 AM | Train: [189/200] Step 050/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:49 AM | Train: [189/200] Step 060/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:54 AM | Train: [189/200] Step 070/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:29:57 AM | Train: [189/200] Step 080/380 Loss 0.027 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:01 AM | Train: [189/200] Step 090/380 Loss 0.027 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:09 AM | Train: [189/200] Step 100/380 Loss 0.027 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:13 AM | Train: [189/200] Step 110/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:17 AM | Train: [189/200] Step 120/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:20 AM | Train: [189/200] Step 130/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:24 AM | Train: [189/200] Step 140/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:27 AM | Train: [189/200] Step 150/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:31 AM | Train: [189/200] Step 160/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:34 AM | Train: [189/200] Step 170/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:38 AM | Train: [189/200] Step 180/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:42 AM | Train: [189/200] Step 190/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:46 AM | Train: [189/200] Step 200/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:50 AM | Train: [189/200] Step 210/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:53 AM | Train: [189/200] Step 220/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:30:57 AM | Train: [189/200] Step 230/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:00 AM | Train: [189/200] Step 240/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:04 AM | Train: [189/200] Step 250/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:07 AM | Train: [189/200] Step 260/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:11 AM | Train: [189/200] Step 270/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:15 AM | Train: [189/200] Step 280/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:18 AM | Train: [189/200] Step 290/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:22 AM | Train: [189/200] Step 300/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:25 AM | Train: [189/200] Step 310/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:29 AM | Train: [189/200] Step 320/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:32 AM | Train: [189/200] Step 330/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:36 AM | Train: [189/200] Step 340/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:39 AM | Train: [189/200] Step 350/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:43 AM | Train: [189/200] Step 360/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:46 AM | Train: [189/200] Step 370/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:49 AM | Train: [189/200] Step 380/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:31:57 AM | Train: [189/200] Final Prec@1 100.0000%
08/02 05:32:52 AM | Valid: [189/200] Step 000/023 Loss 4.881 Prec@(1,5) (96.9%, 100.0%)
08/02 05:32:56 AM | Valid: [189/200] Step 010/023 Loss 4.743 Prec@(1,5) (93.2%, 98.3%)
08/02 05:33:00 AM | Valid: [189/200] Step 020/023 Loss 4.770 Prec@(1,5) (92.7%, 97.9%)
08/02 05:33:03 AM | Valid: [189/200] Final Prec@1 92.5272%, Prec@5 97.8261%, Prec@10 98.3696%
08/02 05:33:03 AM | Final best Prec@1 = 93.0707%
08/02 05:34:00 AM | Train: [190/200] Step 010/380 Loss 0.027 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:04 AM | Train: [190/200] Step 020/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:08 AM | Train: [190/200] Step 030/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:12 AM | Train: [190/200] Step 040/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:15 AM | Train: [190/200] Step 050/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:19 AM | Train: [190/200] Step 060/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:22 AM | Train: [190/200] Step 070/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:26 AM | Train: [190/200] Step 080/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:30 AM | Train: [190/200] Step 090/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:33 AM | Train: [190/200] Step 100/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:37 AM | Train: [190/200] Step 110/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:41 AM | Train: [190/200] Step 120/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:44 AM | Train: [190/200] Step 130/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:48 AM | Train: [190/200] Step 140/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:52 AM | Train: [190/200] Step 150/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:55 AM | Train: [190/200] Step 160/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:34:59 AM | Train: [190/200] Step 170/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:02 AM | Train: [190/200] Step 180/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:08 AM | Train: [190/200] Step 190/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:12 AM | Train: [190/200] Step 200/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:15 AM | Train: [190/200] Step 210/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:19 AM | Train: [190/200] Step 220/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:22 AM | Train: [190/200] Step 230/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:25 AM | Train: [190/200] Step 240/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:29 AM | Train: [190/200] Step 250/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:32 AM | Train: [190/200] Step 260/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:35 AM | Train: [190/200] Step 270/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:39 AM | Train: [190/200] Step 280/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:43 AM | Train: [190/200] Step 290/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:46 AM | Train: [190/200] Step 300/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:50 AM | Train: [190/200] Step 310/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:53 AM | Train: [190/200] Step 320/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:35:57 AM | Train: [190/200] Step 330/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:36:00 AM | Train: [190/200] Step 340/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:36:04 AM | Train: [190/200] Step 350/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:36:07 AM | Train: [190/200] Step 360/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:36:11 AM | Train: [190/200] Step 370/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:36:15 AM | Train: [190/200] Step 380/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:36:22 AM | Train: [190/200] Final Prec@1 100.0000%
08/02 05:37:18 AM | Valid: [190/200] Step 000/023 Loss 4.903 Prec@(1,5) (96.9%, 100.0%)
08/02 05:37:22 AM | Valid: [190/200] Step 010/023 Loss 4.774 Prec@(1,5) (93.2%, 98.0%)
08/02 05:37:25 AM | Valid: [190/200] Step 020/023 Loss 4.774 Prec@(1,5) (92.7%, 97.5%)
08/02 05:37:29 AM | Valid: [190/200] Final Prec@1 92.6630%, Prec@5 97.4185%, Prec@10 98.3696%
08/02 05:37:29 AM | Final best Prec@1 = 93.0707%
08/02 05:38:24 AM | Train: [191/200] Step 010/380 Loss 0.021 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:28 AM | Train: [191/200] Step 020/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:31 AM | Train: [191/200] Step 030/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:35 AM | Train: [191/200] Step 040/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:38 AM | Train: [191/200] Step 050/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:42 AM | Train: [191/200] Step 060/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:45 AM | Train: [191/200] Step 070/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:49 AM | Train: [191/200] Step 080/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:52 AM | Train: [191/200] Step 090/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:55 AM | Train: [191/200] Step 100/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:38:59 AM | Train: [191/200] Step 110/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:02 AM | Train: [191/200] Step 120/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:07 AM | Train: [191/200] Step 130/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:11 AM | Train: [191/200] Step 140/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:14 AM | Train: [191/200] Step 150/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:18 AM | Train: [191/200] Step 160/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:23 AM | Train: [191/200] Step 170/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:26 AM | Train: [191/200] Step 180/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:30 AM | Train: [191/200] Step 190/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:33 AM | Train: [191/200] Step 200/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:36 AM | Train: [191/200] Step 210/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:40 AM | Train: [191/200] Step 220/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:44 AM | Train: [191/200] Step 230/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:48 AM | Train: [191/200] Step 240/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:51 AM | Train: [191/200] Step 250/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:55 AM | Train: [191/200] Step 260/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:39:59 AM | Train: [191/200] Step 270/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:03 AM | Train: [191/200] Step 280/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:08 AM | Train: [191/200] Step 290/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:11 AM | Train: [191/200] Step 300/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:15 AM | Train: [191/200] Step 310/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:18 AM | Train: [191/200] Step 320/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:21 AM | Train: [191/200] Step 330/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:25 AM | Train: [191/200] Step 340/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:29 AM | Train: [191/200] Step 350/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:33 AM | Train: [191/200] Step 360/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:36 AM | Train: [191/200] Step 370/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:41 AM | Train: [191/200] Step 380/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:40:48 AM | Train: [191/200] Final Prec@1 100.0000%
08/02 05:41:44 AM | Valid: [191/200] Step 000/023 Loss 4.870 Prec@(1,5) (96.9%, 100.0%)
08/02 05:41:47 AM | Valid: [191/200] Step 010/023 Loss 4.791 Prec@(1,5) (93.2%, 98.3%)
08/02 05:41:51 AM | Valid: [191/200] Step 020/023 Loss 4.822 Prec@(1,5) (92.6%, 97.6%)
08/02 05:41:55 AM | Valid: [191/200] Final Prec@1 92.3913%, Prec@5 97.5543%, Prec@10 98.3696%
08/02 05:41:55 AM | Final best Prec@1 = 93.0707%
08/02 05:42:51 AM | Train: [192/200] Step 010/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:42:54 AM | Train: [192/200] Step 020/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:42:58 AM | Train: [192/200] Step 030/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:02 AM | Train: [192/200] Step 040/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:05 AM | Train: [192/200] Step 050/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:10 AM | Train: [192/200] Step 060/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:13 AM | Train: [192/200] Step 070/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:18 AM | Train: [192/200] Step 080/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:21 AM | Train: [192/200] Step 090/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:25 AM | Train: [192/200] Step 100/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:29 AM | Train: [192/200] Step 110/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:32 AM | Train: [192/200] Step 120/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:36 AM | Train: [192/200] Step 130/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:40 AM | Train: [192/200] Step 140/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:43 AM | Train: [192/200] Step 150/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:46 AM | Train: [192/200] Step 160/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:50 AM | Train: [192/200] Step 170/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:54 AM | Train: [192/200] Step 180/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:43:57 AM | Train: [192/200] Step 190/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:01 AM | Train: [192/200] Step 200/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:04 AM | Train: [192/200] Step 210/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:08 AM | Train: [192/200] Step 220/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:12 AM | Train: [192/200] Step 230/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:15 AM | Train: [192/200] Step 240/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:19 AM | Train: [192/200] Step 250/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:24 AM | Train: [192/200] Step 260/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:29 AM | Train: [192/200] Step 270/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:32 AM | Train: [192/200] Step 280/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:36 AM | Train: [192/200] Step 290/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:39 AM | Train: [192/200] Step 300/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:44 AM | Train: [192/200] Step 310/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:47 AM | Train: [192/200] Step 320/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:51 AM | Train: [192/200] Step 330/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:55 AM | Train: [192/200] Step 340/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:44:58 AM | Train: [192/200] Step 350/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:45:02 AM | Train: [192/200] Step 360/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:45:07 AM | Train: [192/200] Step 370/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:45:10 AM | Train: [192/200] Step 380/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:45:17 AM | Train: [192/200] Final Prec@1 100.0000%
08/02 05:46:11 AM | Valid: [192/200] Step 000/023 Loss 4.870 Prec@(1,5) (96.9%, 100.0%)
08/02 05:46:14 AM | Valid: [192/200] Step 010/023 Loss 4.769 Prec@(1,5) (93.2%, 98.3%)
08/02 05:46:18 AM | Valid: [192/200] Step 020/023 Loss 4.794 Prec@(1,5) (92.7%, 97.6%)
08/02 05:46:21 AM | Valid: [192/200] Final Prec@1 92.5272%, Prec@5 97.5543%, Prec@10 98.3696%
08/02 05:46:21 AM | Final best Prec@1 = 93.0707%
08/02 05:47:12 AM | Train: [193/200] Step 010/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:15 AM | Train: [193/200] Step 020/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:19 AM | Train: [193/200] Step 030/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:23 AM | Train: [193/200] Step 040/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:27 AM | Train: [193/200] Step 050/380 Loss 0.026 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:30 AM | Train: [193/200] Step 060/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:33 AM | Train: [193/200] Step 070/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:36 AM | Train: [193/200] Step 080/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:40 AM | Train: [193/200] Step 090/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:43 AM | Train: [193/200] Step 100/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:47 AM | Train: [193/200] Step 110/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:51 AM | Train: [193/200] Step 120/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:54 AM | Train: [193/200] Step 130/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:47:58 AM | Train: [193/200] Step 140/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:01 AM | Train: [193/200] Step 150/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:04 AM | Train: [193/200] Step 160/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:08 AM | Train: [193/200] Step 170/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:11 AM | Train: [193/200] Step 180/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:14 AM | Train: [193/200] Step 190/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:18 AM | Train: [193/200] Step 200/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:22 AM | Train: [193/200] Step 210/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:25 AM | Train: [193/200] Step 220/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:28 AM | Train: [193/200] Step 230/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:32 AM | Train: [193/200] Step 240/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:35 AM | Train: [193/200] Step 250/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:39 AM | Train: [193/200] Step 260/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:43 AM | Train: [193/200] Step 270/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:46 AM | Train: [193/200] Step 280/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:49 AM | Train: [193/200] Step 290/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:53 AM | Train: [193/200] Step 300/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:48:57 AM | Train: [193/200] Step 310/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:00 AM | Train: [193/200] Step 320/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:03 AM | Train: [193/200] Step 330/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:07 AM | Train: [193/200] Step 340/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:10 AM | Train: [193/200] Step 350/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:14 AM | Train: [193/200] Step 360/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:17 AM | Train: [193/200] Step 370/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:22 AM | Train: [193/200] Step 380/380 Loss 0.025 Prec@(1,5) (100.0%, 100.0%)
08/02 05:49:24 AM | Train: [193/200] Final Prec@1 100.0000%
08/02 05:50:17 AM | Valid: [193/200] Step 000/023 Loss 4.929 Prec@(1,5) (96.9%, 100.0%)
08/02 05:50:20 AM | Valid: [193/200] Step 010/023 Loss 4.788 Prec@(1,5) (93.5%, 98.3%)
08/02 05:50:25 AM | Valid: [193/200] Step 020/023 Loss 4.800 Prec@(1,5) (92.9%, 97.9%)
08/02 05:50:31 AM | Valid: [193/200] Final Prec@1 92.6630%, Prec@5 97.8261%, Prec@10 98.3696%
08/02 05:50:31 AM | Final best Prec@1 = 93.0707%
08/02 05:51:34 AM | Train: [194/200] Step 010/380 Loss 0.018 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:38 AM | Train: [194/200] Step 020/380 Loss 0.020 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:42 AM | Train: [194/200] Step 030/380 Loss 0.019 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:45 AM | Train: [194/200] Step 040/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:49 AM | Train: [194/200] Step 050/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:53 AM | Train: [194/200] Step 060/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:56 AM | Train: [194/200] Step 070/380 Loss 0.022 Prec@(1,5) (100.0%, 100.0%)
08/02 05:51:59 AM | Train: [194/200] Step 080/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:03 AM | Train: [194/200] Step 090/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:06 AM | Train: [194/200] Step 100/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:10 AM | Train: [194/200] Step 110/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:14 AM | Train: [194/200] Step 120/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:17 AM | Train: [194/200] Step 130/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:21 AM | Train: [194/200] Step 140/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:25 AM | Train: [194/200] Step 150/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:28 AM | Train: [194/200] Step 160/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:32 AM | Train: [194/200] Step 170/380 Loss 0.023 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:35 AM | Train: [194/200] Step 180/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
08/02 05:52:39 AM | Train: [194/200] Step 190/380 Loss 0.024 Prec@(1,5) (100.0%, 100.0%)
